transID,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,transportationType,age,ageGroup,tapInHour,tripDuration,dayName,date,tapOutStatus,name
GXKF429J3R46AO,F,1982,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,0.0,B06821P,Jln. Tebet Timur Dalam III,-6.230881,106.858358,14,2023-04-03 09:37:58,B02771P,Pertigaan Dewi Sartika,-6.258864,106.864131,25.0,2023-04-03 11:26:14,0.0,Mikrotrans,41,Dewasa Madya,9,108.26666666666667,Monday,2023-04-03,Success,TEBET
FSPY584J8K74EI,F,1973,JAK.16,Cililitan - Condet,0.0,B02445P,Midi Utama Condet Raya,-6.275675,106.85596,26,2023-04-03 06:24:57,B00281P,Condet Raya,-6.280969,106.85517,28.0,2023-04-03 08:04:25,0.0,Mikrotrans,50,Dewasa Akhir,6,99.46666666666667,Monday,2023-04-03,Success,KRAMAT JATI
WTPG636F9K05JX,F,1983,JAK.27,Pulo Gebang - Rorotan,0.0,B00615P,Gempol Baru 2,-6.186351,106.9547,21,2023-04-03 08:49:49,B03982P,Sbr. Komplek Sltp 200,-6.15911,106.95813,34.0,2023-04-03 09:30:06,0.0,Mikrotrans,40,Dewasa Madya,8,40.28333333333333,Monday,2023-04-03,Success,CAKUNG
SIWO344D2W53ZF,F,1990,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B03012P,Puri Casablanca,-6.225081,106.8384,18,2023-04-03 06:40:32,B03396P,Kota Kasablanka,-6.224688,106.84246,19.0,2023-04-03 07:39:23,0.0,Mikrotrans,33,Dewasa Awal,6,58.85,Monday,2023-04-03,Success,SETIABUDI
VLXB699E8R71RT,M,1993,JAK.60,Kelapa Gading - Rusun Kemayoran,1.0,B05897P,Wisma SMR,-6.150176,106.88771,16,2023-04-03 06:03:55,B02468P,Mitra Gading Villa,-6.144694,106.90375,28.0,2023-04-03 06:26:00,0.0,Mikrotrans,30,Dewasa Awal,6,22.083333333333332,Monday,2023-04-03,Success,TANJUNG PRIOK
AJSV269I1U15SU,M,2000,JAK.49,Lebak Bulus - Cipulir,0.0,B01074P,Jln. Gambas Kodam Bintaro,-6.259766,106.7573,24,2023-04-03 08:17:28,B00987P,Jln. Cempedak Pesanggrahan,-6.259823,106.75676,25.0,2023-04-03 10:07:49,0.0,Mikrotrans,23,Dewasa Awal,8,110.35,Monday,2023-04-03,Success,PESANGGRAHAN
CBDT130N2B86MY,F,1994,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06085P,Tebet Eco Park Selatan 2,-6.240297,106.85297,2,2023-04-03 09:32:51,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6.0,2023-04-03 09:57:38,0.0,Mikrotrans,29,Dewasa Awal,9,24.783333333333335,Monday,2023-04-03,Success,TEBET
RAVJ992S2V42YC,M,1990,JAK.35,Pangkalan Jati - Rawamangun,0.0,B06177P,Pool Pangkalan Jati,-6.248386,106.91713,0,2023-04-03 07:36:52,B04711P,Simpang Balai Pustaka Timur Waru,-6.196611,106.88629,35.0,2023-04-03 08:35:32,0.0,Mikrotrans,33,Dewasa Awal,7,58.666666666666664,Monday,2023-04-03,Success,MAKASAR
VESQ613Z4V49WP,M,1974,JAK.106,Terminal Kampung Melayu - Terminal Klender,1.0,B06770P,Jln. Aneka Elok 2,-6.223013,106.891085,15,2023-04-03 07:22:13,B04975P,Simpang Lingkar Duren Sawit,-6.220922,106.91561,21.0,2023-04-03 08:56:01,0.0,Mikrotrans,49,Dewasa Akhir,7,93.8,Monday,2023-04-03,Success,JATINEGARA
GSTS902C5L11LS,F,1985,JAK.10,Tanah Abang - Kota,0.0,B01643P,Jln. Taman Sari I,-6.161249,106.82678,18,2023-04-03 08:37:03,B01358P,Jln. Manggis Pangeran Jayakarta,-6.139865,106.8203,32.0,2023-04-03 09:53:57,0.0,Mikrotrans,38,Dewasa Madya,8,76.9,Monday,2023-04-03,Success,TAMAN SARI
ZXZB403G8O22MU,F,2006,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B03550P,Sbr. Gg. Nusa Indah Ciracas,-6.326059,106.86869,23,2023-04-03 09:04:08,B05111P,Simpang Raya Bogor Suci,-6.318777,106.86512,51.0,2023-04-03 10:08:07,0.0,Mikrotrans,17,Remaja,9,63.983333333333334,Monday,2023-04-03,Success,CIRACAS
KIKV468I7I86WT,M,1966,JAK.28,Kp. Rambutan - Taman Wiladatika,0.0,B03662P,Sbr. Jln. Bumi Sutera Cibubur,-6.35043,106.87757,30,2023-04-03 08:54:11,B04066P,Sbr. Masjid Jami Fathur Ghofur,-6.353998,106.87841,33.0,2023-04-03 09:58:35,0.0,Mikrotrans,57,Pra-lansia,8,64.4,Monday,2023-04-03,Success,CIRACAS
LPUD904T6H11GH,F,1991,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B00166P,Boulevard Bukit Gading Raya,-6.15515,106.89579,29,2023-04-03 06:19:20,B02446P,Midi Utama Danau Indah,-6.150877,106.87961,38.0,2023-04-03 07:55:14,0.0,Mikrotrans,32,Dewasa Awal,6,95.9,Monday,2023-04-03,Success,KELAPA GADING
JJYG018W4O43CI,F,1985,JAK.29,Tanjung Priok - Sukapura,1.0,B06808P,Gg. Bambu Sukapura,-6.1369,106.9217,38,2023-04-03 08:25:04,B03204P,RSU Pekerja Sukapura,-6.145072,106.92271,46.0,2023-04-03 08:50:16,0.0,Mikrotrans,38,Dewasa Madya,8,25.2,Monday,2023-04-03,Success,CILINCING
PLQM307U5E99AL,F,2003,JAK.36,Cilangkap - Cililitan,1.0,B01046P,Jln. Dukuh II,-6.288462,106.87563,5,2023-04-03 06:24:59,B03852P,Sbr. Jln. SMPN 160,-6.311787,106.88941,16.0,2023-04-03 06:56:32,0.0,Mikrotrans,20,Dewasa Awal,6,31.55,Monday,2023-04-03,Success,KRAMAT JATI
LZJP362N3N64SA,M,2004,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,B01867P,Kec. Cilincing,-6.102739,106.93894,16,2023-04-03 07:53:44,B03043P,Puskesmas Cilincing,-6.103756,106.93943,17.0,2023-04-03 08:22:48,0.0,Mikrotrans,19,Remaja,7,29.066666666666666,Monday,2023-04-03,Success,CILINCING
TVRI523S3N46CW,M,1976,JAK.58,Cilincing - Rorotan,1.0,B01415P,Jln. Nanggala Dewa Kembar,-6.10741,106.92535,46,2023-04-03 19:15:10,B02005P,Koja Trade Mall,-6.122508,106.91677,64.0,2023-04-03 20:24:28,0.0,Mikrotrans,47,Dewasa Akhir,19,69.3,Monday,2023-04-03,Success,CILINCING
NSEL394P4L95LE,M,1978,JAK.15,Bulak Turi - Tanjung Priok,1.0,B04748P,Simpang Camar 2,-6.113256,106.9193,15,2023-04-03 21:12:52,B03894P,Sbr. Kebantenan VIII,-6.109641,106.93032,26.0,2023-04-03 22:25:03,0.0,Mikrotrans,45,Dewasa Akhir,21,72.18333333333334,Monday,2023-04-03,Success,CILINCING
BCGQ879M1Q87SS,F,1982,JAK.41,Kampung Melayu - Pulo Gadung,0.0,B04303P,Sbr. Rukan Balai Pustaka,-6.198728,106.88593,31,2023-04-03 17:02:28,B05306P,SMK Tunas Markatin,-6.196619,106.88842,33.0,2023-04-03 18:41:29,0.0,Mikrotrans,41,Dewasa Madya,17,99.01666666666667,Monday,2023-04-03,Success,PULOGADUNG
QSLV767Y2M79SR,M,1997,JAK.08,Roxy - Benhil,0.0,B01412P,Jln. Mutiara Benhil,-6.209709,106.81236,33,2023-04-03 18:52:31,B00931P,Jln. Bendungan Jatiluhur IV,-6.215133,106.81377,37.0,2023-04-03 20:40:10,0.0,Mikrotrans,26,Dewasa Awal,18,107.65,Monday,2023-04-03,Success,TANAH ABANG
NLTI931J7O60UE,M,1984,JAK.39,Kalimalang - Duren Sawit,1.0,B01424P,Jln. Nusa Indah IV,-6.218007,106.93406,14,2023-04-03 20:30:03,B05290P,SMK Bina Darma DKI,-6.220551,106.92073,19.0,2023-04-03 21:25:39,0.0,Mikrotrans,39,Dewasa Madya,20,55.6,Monday,2023-04-03,Success,DUREN SAWIT
RFKK263S3E53XX,M,1975,JAK.34,Rawamangun - Klender,0.0,B01990P,Klinik Hemodialisa Pandaoni Medika,-6.202247,106.89073,35,2023-04-03 19:03:39,B05776P,Total Buah Rawamangun,-6.196598,106.88975,39.0,2023-04-03 20:37:36,0.0,Mikrotrans,48,Dewasa Akhir,19,93.95,Monday,2023-04-03,Success,PULOGADUNG
PBYP582J3G21JC,F,2008,JAK.01,Tanjung Priok - Plumpang,0.0,B06902P,Jln. Swasembada Timur 5,-6.124986,106.893289,25,2023-04-03 21:45:11,B05873P,Kantor Walikota Jakut 1,-6.11906,106.89304,27.0,2023-04-03 23:44:12,0.0,Mikrotrans,15,Remaja,21,119.01666666666667,Monday,2023-04-03,Success,TANJUNG PRIOK
OOFD700Z1L30HH,F,1983,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06550P,Bank BRI Kayu Manis,-6.20651,106.86232,8,2023-04-03 18:03:25,B06558P,Jln. Rawamangun Selatan 2,-6.201932,106.8799,17.0,2023-04-03 19:23:13,0.0,Mikrotrans,40,Dewasa Madya,18,79.8,Monday,2023-04-03,Success,MATRAMAN
GSJS426F8O03IF,M,1984,JAK.14,Tanah Abang - Meruya,1.0,B05947P,Kantor PJU,-6.196096,106.72987,1,2023-04-03 19:57:42,B03401P,SDN Palmerah 09,-6.207705,106.78805,34.0,2023-04-03 20:49:51,0.0,Mikrotrans,39,Dewasa Madya,19,52.15,Monday,2023-04-03,Success,KEMBANGAN
UPLS577K0E40KQ,F,1985,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,B00498P,Gg. Koperasi Ciracas,-6.327325,106.86902,8,2023-04-03 17:28:29,B03664P,Sbr. Jln. Bungur IV Rambutan,-6.314526,106.88457,26.0,2023-04-03 19:14:03,0.0,Mikrotrans,38,Dewasa Madya,17,105.56666666666666,Monday,2023-04-03,Success,CIRACAS
UDOT122G7Z17BO,M,1986,JAK.44,Andara - Stasiun Universitas Pancasila,0.0,B05463P,St. Lenteng Agung 1,-6.330883,106.83542,38,2023-04-03 21:29:53,B06834P,Gg. Durian,-6.337381,106.834892,41.0,2023-04-03 22:48:09,0.0,Mikrotrans,37,Dewasa Madya,21,78.26666666666667,Monday,2023-04-03,Success,JAGAKARSA
TFXK571E1S40UN,M,1970,JAK.74,Terminal Rawamangun - Cipinang Muara,1.0,B04140P,Sbr. Ps. Deprok 1,-6.217656,106.89506,16,2023-04-03 18:45:17,B00579P,Gardu PLN Gotong Royong,-6.225352,106.89697,23.0,2023-04-03 19:52:13,0.0,Mikrotrans,53,Dewasa Akhir,18,66.93333333333334,Monday,2023-04-03,Success,JATINEGARA
OUSX889W1T45JU,M,1984,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,1.0,B05733P,THB Cluster Nirwana,-6.182299,106.99536,38,2023-04-03 18:48:33,B03259P,Ruko Taman Cemara,-6.181009,106.97795,47.0,2023-04-03 20:18:18,0.0,Mikrotrans,39,Dewasa Madya,18,89.75,Monday,2023-04-03,Success,
KWLV232A1E94ZN,F,1985,JAK.10,Tanah Abang - Kota,0.0,B02983P,PPI,-6.170855,106.82136,11,2023-04-03 19:29:21,B04992P,Simpang Mangga Besar XI,-6.148616,106.82554,24.0,2023-04-03 21:12:13,0.0,Mikrotrans,38,Dewasa Madya,19,102.86666666666666,Monday,2023-04-03,Success,GAMBIR
EZCD153E4F72KR,F,2002,JAK.41,Kampung Melayu - Pulo Gadung,1.0,B04486P,Sbr. SMPN 232,-6.202926,106.88278,17,2023-04-03 20:32:40,B04805P,Simpang Gading Pori Raya,-6.209232,106.88153,22.0,2023-04-03 22:18:30,0.0,Mikrotrans,21,Dewasa Awal,20,105.83333333333333,Monday,2023-04-03,Success,PULOGADUNG
OHVK577O0B82BP,F,1994,JAK.58,Cilincing - Rorotan,0.0,B01930P,Kel. Marunda,-6.124938,106.95818,35,2023-04-03 21:59:01,B02180P,Malaka 1 Gg. Veteran,-6.147191,106.95636,62.0,2023-04-03 23:06:40,0.0,Mikrotrans,29,Dewasa Awal,21,67.65,Monday,2023-04-03,Success,CILINCING
XLDO703T9S47IF,F,1994,JAK.16,Cililitan - Condet,0.0,B03907P,Sbr. Kel. Balekambang,-6.281594,106.84994,23,2023-04-03 18:44:30,B02445P,Midi Utama Condet Raya,-6.275675,106.85596,26.0,2023-04-03 19:56:23,0.0,Mikrotrans,29,Dewasa Awal,18,71.88333333333334,Monday,2023-04-03,Success,KRAMAT JATI
ZTJQ627B4K89GS,F,2002,JAK.60,Kelapa Gading - Rusun Kemayoran,1.0,B01249P,Jln. Kelapa Hybrida IV,-6.146604,106.90973,34,2023-04-03 18:17:57,Unknown,Unknown,,,,,0.0,Mikrotrans,21,Dewasa Awal,18,,Monday,2023-04-03,Error,KELAPA GADING
YUGG093W5G17ZY,F,1993,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,1.0,B04280P,Sbr. RS Gading Pluit,-6.166641,106.91542,5,2023-04-03 20:36:17,B02910P,Polsek Koja,-6.119814,106.91686,28.0,2023-04-03 21:57:32,0.0,Mikrotrans,30,Dewasa Awal,20,81.25,Monday,2023-04-03,Success,KELAPA GADING
MMNV912N1C00YE,F,1986,JAK.37,Cililitan - Condet via Kayu Manis,0.0,B04273P,Sbr. RPTRA Udara Segar 126,-6.282577,106.86394,15,2023-04-03 19:15:44,B00022P,Akses Jembatan Ciliwung Balekambang,-6.283554,106.84945,38.0,2023-04-03 20:52:10,0.0,Mikrotrans,37,Dewasa Madya,19,96.43333333333334,Monday,2023-04-03,Success,KRAMAT JATI
CQKB787R6C19ED,F,1997,JAK.49,Lebak Bulus - Cipulir,0.0,B03217P,RSUD Pesanggrahan,-6.258241,106.75706,28,2023-04-03 19:16:01,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299,50.0,2023-04-03 20:32:30,0.0,Mikrotrans,26,Dewasa Awal,19,76.48333333333333,Monday,2023-04-03,Success,
TOXH519Q8N73NQ,M,1976,JAK.15,Bulak Turi - Tanjung Priok,1.0,B04748P,Simpang Camar 2,-6.113256,106.9193,15,2023-04-03 17:36:36,B02258P,Masjid Al Murtamiyyah Marunda,-6.107261,106.96159,46.0,2023-04-03 18:49:26,0.0,Mikrotrans,47,Dewasa Akhir,17,72.83333333333333,Monday,2023-04-03,Success,CILINCING
KAFT883Q5P65HG,F,1994,JAK.27,Pulo Gebang - Rorotan,0.0,B02844P,Pintu Exit Term. Pulo Gebang,-6.210368,106.95232,1,2023-04-03 20:48:46,B04540P,Sbr. Tambun Utara,-6.163269,106.96186,32.0,2023-04-03 21:50:37,0.0,Mikrotrans,29,Dewasa Awal,20,61.85,Monday,2023-04-03,Success,CAKUNG
LKZQ485N9U67UV,M,2008,JAK.86,Term. Rawamangun - Term. Manggarai,0.0,B05742P,Tip Top Rawamangun,-6.201153,106.88606,4,2023-04-03 19:53:15,B01011P,Jln. Cipinang Timur Persahabatan,-6.202447,106.89344,6.0,2023-04-03 21:04:10,0.0,Mikrotrans,15,Remaja,19,70.91666666666667,Monday,2023-04-03,Success,PULOGADUNG
STCI937N0V62FB,M,1983,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B03775P,Sbr. Jln. Mandor Munding,-6.306836,106.91572,27,2023-04-03 18:21:55,B00713P,Griya Kukila Halim Perdanakusuma,-6.28456,106.90678,49.0,2023-04-03 20:20:00,0.0,Mikrotrans,40,Dewasa Madya,18,118.08333333333333,Monday,2023-04-03,Success,CIPAYUNG
DGMG701F4K97QG,F,1965,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B05909P,Yayasan Adi Luhur Gedong,-6.293022,106.85571,9,2023-04-03 18:41:28,B04022P,Sbr. Masjid Al Hawi Cililitan,-6.263383,106.86437,40.0,2023-04-03 19:42:59,0.0,Mikrotrans,58,Pra-lansia,18,61.516666666666666,Monday,2023-04-03,Success,KRAMAT JATI
ZGBB644M3B37FB,M,2009,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,B04240P,Sbr. Premier Terrace,-6.329219,106.87629,14,2023-04-03 21:19:20,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,29.0,2023-04-03 22:51:49,0.0,Mikrotrans,14,Remaja,21,92.48333333333333,Monday,2023-04-03,Success,CIRACAS
NLAX960W0I66CB,F,1973,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,B05991P,Pademangan 1,-6.1337,106.83177,7,2023-04-03 21:00:59,B04401P,Sbr. Sekolah Yanindo Jakarta,-6.119485,106.86672,24.0,2023-04-03 22:04:01,0.0,Mikrotrans,50,Dewasa Akhir,21,63.03333333333333,Monday,2023-04-03,Success,PADEMANGAN
TXXU749P7O41OU,M,2003,JAK.17,Senen - Pulo Gadung,1.0,B02737P,Perempatan Cempaka Putih Barat XXVI,-6.176166,106.86402,26,2023-04-03 19:19:18,B02671P,Ps. Pulo Gadung 2,-6.18751,106.90589,50.0,2023-04-03 20:28:55,0.0,Mikrotrans,20,Dewasa Awal,19,69.61666666666666,Monday,2023-04-03,Success,CEMPAKA PUTIH
BGCK127G8D79UX,F,2004,JAK.20,Cawang UKI - Lubang Buaya,1.0,B05153P,Simpang Squadron,-6.267009,106.87725,18,2023-04-03 18:56:40,B04630P,Sekolah Fatimiyah Perdana Kusuma,-6.249936,106.88003,35.0,2023-04-03 19:59:20,0.0,Mikrotrans,19,Remaja,18,62.666666666666664,Monday,2023-04-03,Success,MAKASAR
YSPI545Q1F58JW,F,1984,JAK.48B,Stasiun Tebet - Kampung Melayu,1.0,B01994P,Klinik Otista,-6.227394,106.86709,4,2023-04-03 17:27:51,B05512P,St. Tebet 3,-6.225604,106.85923,7.0,2023-04-03 18:51:53,0.0,Mikrotrans,39,Dewasa Madya,17,84.03333333333333,Monday,2023-04-03,Success,JATINEGARA
FQPB268Q6U18PY,M,1992,JAK.02,Kampung Melayu - Duren Sawit,1.0,B05825P,Univ. Borobudur 2,-6.241463,106.89608,11,2023-04-03 21:08:11,Unknown,Unknown,,,,,0.0,Mikrotrans,31,Dewasa Awal,21,,Monday,2023-04-03,Error,DUREN SAWIT
SMHG811E4Z76SX,F,1985,JAK.51,Taman Kota - Budi Luhur,1.0,B05067P,Simpang Permata Meruya 2,-6.195059,106.73972,26,2023-04-03 19:22:17,B01378P,Jln. Mawar Kav DKI,-6.208619,106.73068,32.0,2023-04-03 20:16:28,0.0,Mikrotrans,38,Dewasa Madya,19,54.18333333333333,Monday,2023-04-03,Success,KEMBANGAN
QEBD367K2U83II,F,2003,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B02775P,Pertigaan H. Sadjim 3,-6.305788,106.91087,35,2023-04-03 17:00:11,B03119P,RS Adhiyaksa,-6.307077,106.8932,46.0,2023-04-03 18:04:21,0.0,Mikrotrans,20,Dewasa Awal,17,64.16666666666667,Monday,2023-04-03,Success,CIPAYUNG
HMBU096D0M43GU,F,1983,JAK.31,Blok M - Andara,1.0,B03585P,Sbr. Gereja HKBP Cipete,-6.272336,106.80074,33,2023-04-03 17:05:46,B00778P,Hotel Melawai,-6.245857,106.79979,53.0,2023-04-03 18:19:38,0.0,Mikrotrans,40,Dewasa Madya,17,73.86666666666666,Monday,2023-04-03,Success,CILANDAK
PVEZ901C4O77UW,F,1984,JAK.118,Taman Waduk Papanggo - Kota Tua,0.0,B04950P,Simpang Kopi Kali Besar Barat,-6.134507,106.81106,38,2023-04-03 21:15:35,B05712P,Term. Kota Intan,-6.132323,106.81115,39.0,2023-04-03 22:27:18,0.0,Mikrotrans,39,Dewasa Madya,21,71.71666666666667,Monday,2023-04-03,Success,TAMBORA
DVPY526X7Z82VZ,F,2012,JAK.74,Terminal Rawamangun - Cipinang Muara,1.0,B03710P,Sbr. Jln. H. Hanafi Cipinang,-6.22869,106.8933,19,2023-04-03 17:26:23,B05929P,Yayasan Perguruan Rakyat 2,-6.228468,106.89862,21.0,2023-04-03 18:41:41,0.0,Mikrotrans,11,Remaja,17,75.3,Monday,2023-04-03,Success,
KMSM843K7X12GX,M,1996,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,B06674P,Tebet Eco Park Selatan 4,-6.239215,106.8519,4,2023-04-03 19:18:39,B06706P,Jln. Tebet Timur Dalam VIII J,-6.242064,106.85845,6.0,2023-04-03 20:33:28,0.0,Mikrotrans,27,Dewasa Awal,19,74.81666666666666,Monday,2023-04-03,Success,TEBET
SGCX475Q7O25FN,M,1981,JAK.45,Lebak Bulus - Ragunan,0.0,B00522P,Gg. Musholla Ragunan,-6.308196,106.81588,40,2023-04-03 17:23:51,B03072P,Ragunan 2,-6.305283,106.81855,43.0,2023-04-03 18:19:05,0.0,Mikrotrans,42,Dewasa Madya,17,55.233333333333334,Monday,2023-04-03,Success,PASAR MINGGU
UDCE850I4H73CQ,F,1982,JAK.75,Cililitan - Kp. Pulo,1.0,B03886P,Sbr. Jl H Emuntipala I,-6.277035,106.87761,5,2023-04-03 17:10:16,B00632P,Gereja Oikumene,-6.262445,106.88707,27.0,2023-04-03 18:44:30,0.0,Mikrotrans,41,Dewasa Madya,17,94.23333333333333,Monday,2023-04-03,Success,MAKASAR
WQSO266U8L55WG,F,1986,JAK.30,Grogol - Meruya via Roxy,0.0,B03247P,Ruko Meruya Ilir,-6.197437,106.75067,44,2023-04-03 21:55:01,B02455P,Minagapura,-6.214979,106.7345,60.0,2023-04-03 23:28:46,0.0,Mikrotrans,37,Dewasa Madya,21,93.75,Monday,2023-04-03,Success,KEMBANGAN
EIJG251L8S49FN,F,1992,JAK.56,Grogol - Srengseng,1.0,B00588P,GBI Sungai Yordan,-6.166828,106.7698,43,2023-04-03 20:08:51,B01646P,Jln. Taman Surya I,-6.164861,106.77935,54.0,2023-04-03 21:07:24,0.0,Mikrotrans,31,Dewasa Awal,20,58.55,Monday,2023-04-03,Success,KEBON JERUK
JGAZ425Q8U04HA,F,1965,JAK.07,Tanah Abang - Grogol via Tawakal,0.0,P00056,Explorer Tanah Abang,-6.184305,106.81158,5,2023-04-03 19:17:36,B01294P,Jln. Kota Bambu Selatan IV,-6.189285,106.80164,22.0,2023-04-03 20:56:13,0.0,Mikrotrans,58,Pra-lansia,19,98.61666666666666,Monday,2023-04-03,Success,TANAH ABANG
IIHH095Z9S31GC,F,2011,JAK.39,Kalimalang - Duren Sawit,0.0,B02534P,Nurul Fikri Buaran,-6.220706,106.91798,5,2023-04-03 18:17:28,B03203P,RSU Dr Euis,-6.245428,106.94255,31.0,2023-04-03 19:16:56,0.0,Mikrotrans,12,Remaja,18,59.46666666666667,Monday,2023-04-03,Success,DUREN SAWIT
RQRC728R8C40BH,M,1970,JAK.25,Kp. Rambutan - Kalisari,1.0,B03683P,Sbr. Jln. Damai Kalisari,-6.338486,106.85983,9,2023-04-03 18:57:05,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,47.0,2023-04-03 20:17:38,0.0,Mikrotrans,53,Dewasa Akhir,18,80.55,Monday,2023-04-03,Success,PASAR REBO
RSFE434Y9E56MH,M,1993,JAK.27,Pulo Gebang - Rorotan,0.0,B00366P,Flyover Pulo Gebang 1,-6.210497,106.95047,2,2023-04-03 19:24:11,B02794P,Perum Rorotan Mas,-6.157328,106.95909,39.0,2023-04-03 21:00:00,0.0,Mikrotrans,30,Dewasa Awal,19,95.81666666666666,Monday,2023-04-03,Success,CAKUNG
WHEU811H1F26YA,M,1970,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,B04108P,Sbr. MTsN 7 Model Jakarta,-6.321445,106.88334,21,2023-04-03 21:38:54,B00961P,Jln. Bungur Akses Term. 2,-6.311895,106.8849,28.0,2023-04-03 23:02:38,0.0,Mikrotrans,53,Dewasa Akhir,21,83.73333333333333,Monday,2023-04-03,Success,CIRACAS
JBCI552Y7N61XL,F,1983,JAK.39,Kalimalang - Duren Sawit,1.0,B00227P,Carrefour Buaran,-6.218653,106.9237,17,2023-04-03 18:33:37,B01578P,Jln. Serdang,-6.228906,106.91459,26.0,2023-04-03 20:14:22,0.0,Mikrotrans,40,Dewasa Madya,18,100.75,Monday,2023-04-03,Success,DUREN SAWIT
NLYQ687K1R15DE,F,1993,JAK.77,Tanjung Priok - Jembatan Item,1.0,B06872P,Sbr. Jln. Ancol Selatan,-6.134139,106.855696,38,2023-04-03 20:40:41,B01745P,Jembatan Item,-6.130078,106.85492,41.0,2023-04-03 21:32:55,0.0,Mikrotrans,30,Dewasa Awal,20,52.233333333333334,Monday,2023-04-03,Success,TANJUNG PRIOK
WVQB228E3H44VP,F,1975,JAK.27,Pulo Gebang - Rorotan,1.0,B04044P,Sbr. Masjid At Taqwa Karang Tengah,-6.151164,106.97219,3,2023-04-03 19:06:51,B01543P,Jln. Rorotan IX Gg. IV,-6.160091,106.95916,15.0,2023-04-03 21:02:21,0.0,Mikrotrans,48,Dewasa Akhir,19,115.5,Monday,2023-04-03,Success,
SXJN842W9J16HR,M,1981,JAK.29,Tanjung Priok - Sukapura,0.0,B06803P,Jln. Kramat Jaya Raya,-6.126441,106.916947,22,2023-04-03 17:55:46,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,50.0,2023-04-03 19:01:11,0.0,Mikrotrans,42,Dewasa Madya,17,65.41666666666667,Monday,2023-04-03,Success,KOJA
MSHV093L2Y04PX,M,1989,JAK.58,Cilincing - Rorotan,0.0,B02518P,Musholla Al Mukhlisin 1,-6.127835,106.9179,5,2023-04-03 21:02:33,B04454P,Sbr. SMKN 49,-6.129632,106.95568,44.0,2023-04-03 22:47:12,0.0,Mikrotrans,34,Dewasa Awal,21,104.65,Monday,2023-04-03,Success,KOJA
TZMM389U0I32DY,F,2011,JAK.45,Lebak Bulus - Ragunan,0.0,B03072P,Ragunan 2,-6.305283,106.81855,43,2023-04-03 21:49:42,B05721P,Term. Ragunan,-6.305594,106.8202,44.0,2023-04-03 23:08:11,0.0,Mikrotrans,12,Remaja,21,78.48333333333333,Monday,2023-04-03,Success,PASAR MINGGU
UPKM056Z2D62QU,M,1979,JAK.11,Tanah Abang - Kebayoran Lama,0.0,B00775P,Hotel Kalisma KS Tubun,-6.188855,106.80824,11,2023-04-03 21:19:28,Unknown,Unknown,,,,,0.0,Mikrotrans,44,Dewasa Madya,21,,Monday,2023-04-03,Error,PALMERAH
LXKL389V9A47ZV,M,2003,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,B01520P,Jln. Pule Ciracas,-6.314331,106.8759,0,2023-04-03 18:27:18,B03665P,Sbr. Jln. Bungur VIII Rambutan,-6.316067,106.88491,25.0,2023-04-03 20:15:23,0.0,Mikrotrans,20,Dewasa Awal,18,108.08333333333333,Monday,2023-04-03,Success,CIRACAS
QFVZ717B1B66QF,M,2006,JAK.59,Rawamangun - Tanah Merah,0.0,B05743P,Tirta Mas,-6.185798,106.8913,33,2023-04-03 17:29:41,B01750P,Jembatan Kayu Putih Selatan,-6.188486,106.89125,34.0,2023-04-03 19:13:28,0.0,Mikrotrans,17,Remaja,17,103.78333333333333,Monday,2023-04-03,Success,PULOGADUNG
DCWN619A5W60DY,M,1996,JAK.113,Rusun Sindang Koja - Kp. Sawah,1.0,B06164P,Jln. B Lagoa Terusan 2,-6.108628,106.91505,13,2023-04-03 21:14:26,B01324P,Jln. Lorong 19,-6.107881,106.89701,20.0,2023-04-03 23:01:45,0.0,Mikrotrans,27,Dewasa Awal,21,107.31666666666666,Monday,2023-04-03,Success,KOJA
